Term	Overlap	P-value	Adjusted P-value	Old P-value	Old Adjusted P-value	Odds Ratio	Combined Score	Genes
SUMOylation of Transcription Cofactors	2/44	0.09638253402538235	0.29785104160352277	0	0	3.979015334947538	9.308628943604438	SUMO2;PIAS2
Smooth Muscle Contraction	2/44	0.09638253402538235	0.29785104160352277	0	0	3.979015334947538	9.308628943604438	ANXA1;SORBS3
Uptake and Actions of Bacterial Toxins	2/44	0.09638253402538235	0.29785104160352277	0	0	3.979015334947538	9.308628943604438	CD9;ANTXR2
Intra-Golgi and Retrograde Golgi-to-ER Traffic	5/204	0.09712080260430207	0.2991320720212504	0	0	2.109582245993918	4.919123222296435	USP6NL;TMED10;CAPZB;KDELR2;STX10
GPER1 Signaling	2/45	0.10010482657860463	0.30062441331087236	0	0	3.886283011430824	8.944425605512544	GNB2;GNAS
Paradoxical Activation of RAF Signaling by Kinase Inactive BRAF	2/45	0.10010482657860463	0.30062441331087236	0	0	3.886283011430824	8.944425605512544	IQGAP1;ACTB
Signaling by RAS Mutants	2/45	0.10010482657860463	0.30062441331087236	0	0	3.886283011430824	8.944425605512544	IQGAP1;ACTB
Signaling by Moderate Kinase Activity BRAF Mutants	2/45	0.10010482657860463	0.30062441331087236	0	0	3.886283011430824	8.944425605512544	IQGAP1;ACTB
Signaling Downstream of RAS Mutants	2/45	0.10010482657860463	0.30062441331087236	0	0	3.886283011430824	8.944425605512544	IQGAP1;ACTB
RAC3 GTPase Cycle	3/94	0.10184289795290095	0.30062441331087236	0	0	2.759551087210662	6.303708416786965	PREX1;NCF2;LEMD3
Signaling by TGF-beta Receptor Complex	3/94	0.10184289795290095	0.30062441331087236	0	0	2.759551087210662	6.303708416786965	PPP1R15A;WWTR1;STUB1
Beta-oxidation of pristanoyl-CoA	1/9	0.10216024435023152	0.30062441331087236	0	0	10.418776371308017	23.767444720616243	SCP2
Formyl Peptide Receptors Bind Formyl Peptides and Many Other Ligands	1/9	0.10216024435023152	0.30062441331087236	0	0	10.418776371308017	23.767444720616243	ANXA1
Interleukin-1 Processing	1/9	0.10216024435023152	0.30062441331087236	0	0	10.418776371308017	23.767444720616243	IL1B
Lipophagy	1/9	0.10216024435023152	0.30062441331087236	0	0	10.418776371308017	23.767444720616243	PRKAB1
Malate-aspartate Shuttle	1/9	0.10216024435023152	0.30062441331087236	0	0	10.418776371308017	23.767444720616243	GOT2
Myoclonic Epilepsy of Lafora	1/9	0.10216024435023152	0.30062441331087236	0	0	10.418776371308017	23.767444720616243	EPM2A
Regulation of PTEN Localization	1/9	0.10216024435023152	0.30062441331087236	0	0	10.418776371308017	23.767444720616243	PTEN
RHOA GTPase Cycle	4/149	0.10253180148482596	0.30075995102215614	0	0	2.3126436781609194	5.267236238519818	PREX1;MYO9B;IQGAP1;ARHGAP4
Interleukin-10 Signaling	2/46	0.1038666942545499	0.30275339271673224	0	0	3.797765793528505	8.600598865614874	IL1RN;IL1B
SUMOylation of DNA Replication Proteins	2/46	0.1038666942545499	0.30275339271673224	0	0	3.797765793528505	8.600598865614874	SUMO2;NUP98
S Phase	4/150	0.10441461264686118	0.30339340278521926	0	0	2.2966865706591735	5.189100669836802	PSMA6;PSMD7;STAG2;PSMC1
Signaling by NOTCH	5/209	0.10483976692896288	0.30367380765630625	0	0	2.0573508373306404	4.639988859523468	PSMA6;PSMD7;PSMC1;TACC3;H3-3A
SUMOylation of RNA Binding Proteins	2/47	0.10766667805391797	0.3099190358935209	0	0	3.7131826741996234	8.275626438612283	SUMO2;NUP98
TGF-beta Receptor Signaling Activates SMADs	2/47	0.10766667805391797	0.3099190358935209	0	0	3.7131826741996234	8.275626438612283	PPP1R15A;STUB1
Protein Folding	3/97	0.10924863563701635	0.31313147479794556	0	0	2.6710728836577635	5.914099755281496	FBXW5;GNB2;ACTB
Inositol Phosphate Metabolism	2/48	0.11150334783390162	0.31313147479794556	0	0	3.632277081798084	7.968128642963538	PTEN;IP6K2
mRNA Editing	1/10	0.1128493302031557	0.31313147479794556	0	0	9.26066572902016	20.20401026619315	APOBEC3B
Activation of Ca-permeable Kainate Receptor	1/10	0.1128493302031557	0.31313147479794556	0	0	9.26066572902016	20.20401026619315	NCALD
Activation of PPARGC1A (PGC-1alpha) by Phosphorylation	1/10	0.1128493302031557	0.31313147479794556	0	0	9.26066572902016	20.20401026619315	PRKAB1
Cohesin Loading Onto Chromatin	1/10	0.1128493302031557	0.31313147479794556	0	0	9.26066572902016	20.20401026619315	STAG2
Folding of Actin by CCT TriC	1/10	0.1128493302031557	0.31313147479794556	0	0	9.26066572902016	20.20401026619315	ACTB
HuR (ELAVL1) Binds and Stabilizes mRNA	1/10	0.1128493302031557	0.31313147479794556	0	0	9.26066572902016	20.20401026619315	PRKCD
Ionotropic Activity of Kainate Receptors	1/10	0.1128493302031557	0.31313147479794556	0	0	9.26066572902016	20.20401026619315	NCALD
Processing and Activation of SUMO	1/10	0.1128493302031557	0.31313147479794556	0	0	9.26066572902016	20.20401026619315	SUMO2
Thyroxine Biosynthesis	1/10	0.1128493302031557	0.31313147479794556	0	0	9.26066572902016	20.20401026619315	DUOX1
Virus Assembly and Release	1/10	0.1128493302031557	0.31313147479794556	0	0	9.26066572902016	20.20401026619315	CANX
SLC Transporter Disorders	3/99	0.11429843903770147	0.31525897812189896	0	0	2.615159574468085	5.672130392266902	SLC20A2;SLC40A1;NUP98
VEGFA-VEGFR2 Pathway	3/99	0.11429843903770147	0.31525897812189896	0	0	2.615159574468085	5.672130392266902	NCF2;PRKCD;ACTB
Retrograde Transport at the Trans-Golgi-Network	2/49	0.11537530187234735	0.3172820801489552	0	0	3.5548142805625678	7.676852394154424	USP6NL;STX10
SARS-CoV-1 Infection	4/157	0.1180287547997035	0.3236159330413235	0	0	2.19082732808223	4.681418985799883	PCBP2;CANX;RPS27L;RPS24
Signaling by ERBB2	2/50	0.11928116627690166	0.3260822415380389	0	0	3.4805790960451977	7.400657287256659	PRKCD;STUB1
PIP3 Activates AKT Signaling	6/281	0.11978687417675765	0.32621032587654747	0	0	1.8326332288401255	3.8889231496936936	PSMA6;PSMD7;PSMC1;PTEN;STUB1;FGF23
Factors Involved in Megakaryocyte Development and Platelet Production	4/158	0.12003410259526638	0.32621032587654747	0	0	2.1764901764901765	4.61411431295318	EHD1;CAPZB;ACTB;H3-3A
Establishment of Sister Chromatid Cohesion	1/11	0.12341168780848488	0.33052869430446385	0	0	8.334177215189873	17.43701107096589	STAG2
Formation of Annular Gap Junctions	1/11	0.12341168780848488	0.33052869430446385	0	0	8.334177215189873	17.43701107096589	ACTB
Interleukin-27 Signaling	1/11	0.12341168780848488	0.33052869430446385	0	0	8.334177215189873	17.43701107096589	CANX
Metallothioneins Bind Metals	1/11	0.12341168780848488	0.33052869430446385	0	0	8.334177215189873	17.43701107096589	MT1X
Signaling by Activated Point Mutants of FGFR1	1/11	0.12341168780848488	0.33052869430446385	0	0	8.334177215189873	17.43701107096589	FGF23
Aquaporin-mediated Transport	2/52	0.12718926767679184	0.3396615125241493	0	0	3.3410169491525425	6.889440907018152	GNB2;GNAS
Immunoregulatory Interactions Between a Lymphoid and a non-Lymphoid Cell	5/223	0.12799266283388186	0.34082196097552403	0	0	1.9238492735362445	3.9550153581174246	ITGB2;HLA-B;PILRB;FCGR2B;HCST
Formation of the Ternary Complex, and Subsequently, the 43S Complex	2/53	0.13118889239965287	0.3445022379446592	0	0	3.275340644732469	6.652600285864728	RPS27L;RPS24
Aspartate and Asparagine Metabolism	1/12	0.13384881322741626	0.3445022379446592	0	0	7.57614115841964	15.235956064573395	GOT2
Butyrophilin (BTN) Family Interactions	1/12	0.13384881322741626	0.3445022379446592	0	0	7.57614115841964	15.235956064573395	PPL
Endosomal Vacuolar Pathway	1/12	0.13384881322741626	0.3445022379446592	0	0	7.57614115841964	15.235956064573395	HLA-B
FGFR3 Mutant Receptor Activation	1/12	0.13384881322741626	0.3445022379446592	0	0	7.57614115841964	15.235956064573395	FGF23
Gap Junction Degradation	1/12	0.13384881322741626	0.3445022379446592	0	0	7.57614115841964	15.235956064573395	ACTB
Hyaluronan Uptake and Degradation	1/12	0.13384881322741626	0.3445022379446592	0	0	7.57614115841964	15.235956064573395	CD44
Interleukin-35 Signalling	1/12	0.13384881322741626	0.3445022379446592	0	0	7.57614115841964	15.235956064573395	CANX
Pyrimidine Catabolism	1/12	0.13384881322741626	0.3445022379446592	0	0	7.57614115841964	15.235956064573395	POMP
Signaling by Activated Point Mutants of FGFR3	1/12	0.13384881322741626	0.3445022379446592	0	0	7.57614115841964	15.235956064573395	FGF23
Transport of Nucleosides and Free Purine and Pyrimidine Bases Across the Plasma Membrane	1/12	0.13384881322741626	0.3445022379446592	0	0	7.57614115841964	15.235956064573395	SLC25A5
Vitamin D (Calciferol) Metabolism	1/12	0.13384881322741626	0.3445022379446592	0	0	7.57614115841964	15.235956064573395	SUMO2
HATs Acetylate Histones	3/108	0.13805762403191577	0.35239017846820486	0	0	2.3899088145896656	4.732220481340003	MORF4L2;CFL1;ACTB
Integration of Energy Metabolism	3/108	0.13805762403191577	0.35239017846820486	0	0	2.3899088145896656	4.732220481340003	GNB2;GNAS;IQGAP1
Synthesis of DNA	3/108	0.13805762403191577	0.35239017846820486	0	0	2.3899088145896656	4.732220481340003	PSMA6;PSMD7;PSMC1
SARS-CoV-2 Modulates Host Translation Machinery	2/55	0.13927295574543724	0.35353904150764837	0	0	3.1514230892228974	6.212461980808283	RPS27L;RPS24
Sensory Processing of Sound by Outer Hair Cells of the Cochlea	2/55	0.13927295574543724	0.35353904150764837	0	0	3.1514230892228974	6.212461980808283	SPTAN1;ACTB
Maternal to Zygotic Transition (MZT)	3/109	0.14079508474564056	0.3552156237973101	0	0	2.367242071457246	4.640859116157214	DPPA4;CNOT1;H3-3A
Fcgamma Receptor (FCGR) Dependent Phagocytosis	4/168	0.14087268802563996	0.3552156237973101	0	0	2.0427350427350426	4.0035537920571125	CFL1;PRKCD;MYO9B;ACTB
Adipogenesis	3/110	0.14355076709062026	0.3552156237973101	0	0	2.344999005766554	4.551799079956444	HELZ2;MED12;THRAP3
Alpha-Linolenic (Omega3) and Linoleic (Omega6) Acid Metabolism	1/13	0.14416218498267455	0.3552156237973101	0	0	6.944444444444445	13.450113392964562	SCP2
Alpha-Linolenic Acid (ALA) Metabolism	1/13	0.14416218498267455	0.3552156237973101	0	0	6.944444444444445	13.450113392964562	SCP2
Dissolution of Fibrin Clot	1/13	0.14416218498267455	0.3552156237973101	0	0	6.944444444444445	13.450113392964562	PLAT
FGFR2c Ligand Binding and Activation	1/13	0.14416218498267455	0.3552156237973101	0	0	6.944444444444445	13.450113392964562	FGF23
FGFRL1 Modulation of FGFR1 Signaling	1/13	0.14416218498267455	0.3552156237973101	0	0	6.944444444444445	13.450113392964562	FGF23
Mitotic Telophase Cytokinesis	1/13	0.14416218498267455	0.3552156237973101	0	0	6.944444444444445	13.450113392964562	STAG2
POU5F1 (OCT4), SOX2, NANOG Activate Genes Related to Proliferation	1/13	0.14416218498267455	0.3552156237973101	0	0	6.944444444444445	13.450113392964562	DPPA4
Phospholipase C-mediated Cascade; FGFR3	1/13	0.14416218498267455	0.3552156237973101	0	0	6.944444444444445	13.450113392964562	FGF23
SUMO E3 Ligases SUMOylate Target Proteins	4/170	0.14520404005217688	0.356831204809073	0	0	2.017917825146741	3.8938052163496617	STAG2;SUMO2;NUP98;PIAS2
Cell Surface Interactions at the Vascular Wall	5/233	0.14583956762792524	0.3570961083900441	0	0	1.838528725246593	3.5396239595613608	ITGB2;ITGAX;PSG2;SLC16A3;CD44
E3 Ubiquitin Ligases Ubiquitinate Target Proteins	2/57	0.14746195628467498	0.3570961083900441	0	0	3.036517719568567	5.812456853114034	HLA-B;UBE2A
Neddylation	5/234	0.1476807418662363	0.3570961083900441	0	0	1.8304065071124689	3.501023074291271	PSMA6;PSMD7;WSB1;FBXW5;PSMC1
SARS-CoV-1-host Interactions	3/112	0.14911539012192637	0.3570961083900441	0	0	2.301737263322272	4.3802862101633675	PCBP2;RPS27L;RPS24
mRNA 3'-End Processing	2/58	0.15159284560248226	0.3570961083900441	0	0	2.982142857142857	5.625982480601789	MAGOH;SRSF5
Formation of RNA Pol II Elongation Complex	2/58	0.15159284560248226	0.3570961083900441	0	0	2.982142857142857	5.625982480601789	CTDP1;MLLT3
RNA Polymerase II Transcription Elongation	2/58	0.15159284560248226	0.3570961083900441	0	0	2.982142857142857	5.625982480601789	CTDP1;MLLT3
Transcriptional Regulation of Granulopoiesis	2/58	0.15159284560248226	0.3570961083900441	0	0	2.982142857142857	5.625982480601789	CSF3R;H3-3A
Carnitine Shuttle	1/14	0.15435326420579498	0.3570961083900441	0	0	6.409931840311587	11.977030589799519	PPARD
FGFR1c Ligand Binding and Activation	1/14	0.15435326420579498	0.3570961083900441	0	0	6.409931840311587	11.977030589799519	FGF23
FGFR4 Ligand Binding and Activation	1/14	0.15435326420579498	0.3570961083900441	0	0	6.409931840311587	11.977030589799519	FGF23
Glutamate and Glutamine Metabolism	1/14	0.15435326420579498	0.3570961083900441	0	0	6.409931840311587	11.977030589799519	GOT2
Glycogen Synthesis	1/14	0.15435326420579498	0.3570961083900441	0	0	6.409931840311587	11.977030589799519	EPM2A
Golgi Cisternae Pericentriolar Stack Reorganization	1/14	0.15435326420579498	0.3570961083900441	0	0	6.409931840311587	11.977030589799519	BLZF1
Methylation	1/14	0.15435326420579498	0.3570961083900441	0	0	6.409931840311587	11.977030589799519	TRMT112
Physiological Factors	1/14	0.15435326420579498	0.3570961083900441	0	0	6.409931840311587	11.977030589799519	WWTR1
Response to Metal Ions	1/14	0.15435326420579498	0.3570961083900441	0	0	6.409931840311587	11.977030589799519	MT1X
SEMA3A-Plexin Repulsion Signaling by Inhibiting Integrin Adhesion	1/14	0.15435326420579498	0.3570961083900441	0	0	6.409931840311587	11.977030589799519	RND1
Uptake and Function of Anthrax Toxins	1/14	0.15435326420579498	0.3570961083900441	0	0	6.409931840311587	11.977030589799519	ANTXR2
O-linked Glycosylation	3/114	0.15474868317828666	0.3570961083900441	0	0	2.2600345025876942	4.217117881776074	B3GNT8;GALNT3;CFP
Chromatin Modifying Enzymes	5/238	0.1551439771178904	0.3570961083900441	0	0	1.7986148206819061	3.351541929931836	SMARCC2;KDM2A;MORF4L2;CFL1;ACTB
Chromatin Organization	5/238	0.1551439771178904	0.3570961083900441	0	0	1.7986148206819061	3.351541929931836	SMARCC2;KDM2A;MORF4L2;CFL1;ACTB
B-WICH Complex Positively Regulates rRNA Expression	2/59	0.15574646285842833	0.3570961083900441	0	0	2.929675884626821	5.4478079867096145	ACTB;H3-3A
Iron Uptake and Transport	2/59	0.15574646285842833	0.3570961083900441	0	0	2.929675884626821	5.4478079867096145	FTH1;SLC40A1
Meiotic Synapsis	2/59	0.15574646285842833	0.3570961083900441	0	0	2.929675884626821	5.4478079867096145	STAG2;LMNB1
NRAGE Signals Death Through JNK	2/59	0.15574646285842833	0.3570961083900441	0	0	2.929675884626821	5.4478079867096145	PREX1;FGD4
RHOQ GTPase Cycle	2/59	0.15574646285842833	0.3570961083900441	0	0	2.929675884626821	5.4478079867096145	PREX1;IQGAP1
SUMOylation	4/176	0.15850338109068066	0.3625176339796755	0	0	1.9469290399522958	3.5862030954702377	STAG2;SUMO2;NUP98;PIAS2
Translation Initiation Complex Formation	2/60	0.15992168904488355	0.36485837204314175	0	0	2.8790181180596144	5.27744469852201	RPS27L;RPS24
PPARA Activates Gene Expression	3/117	0.16332125045432286	0.367862734350635	0	0	2.2002239641657333	3.9868853745689536	HELZ2;MED12;THRAP3
mRNA Activation Upon Binding of the Cap-Binding Complex and eIFs, and Subsequent Binding to 43S	2/61	0.16411742840299065	0.367862734350635	0	0	2.8300775639184144	5.114439989340436	RPS27L;RPS24
Regulated Necrosis	2/61	0.16411742840299065	0.367862734350635	0	0	2.8300775639184144	5.114439989340436	IL1B;STUB1
YAP1- and WWTR1 (TAZ)-stimulated Gene Expression	1/15	0.16442349489914748	0.367862734350635	0	0	5.951778179626281	10.744804031949704	WWTR1
Phospholipase C-mediated Cascade; FGFR4	1/15	0.16442349489914748	0.367862734350635	0	0	5.951778179626281	10.744804031949704	FGF23
Regulation of Innate Immune Responses to Cytosolic DNA	1/15	0.16442349489914748	0.367862734350635	0	0	5.951778179626281	10.744804031949704	TRIM21
Response of EIF2AK1 (HRI) to Heme Deficiency	1/15	0.16442349489914748	0.367862734350635	0	0	5.951778179626281	10.744804031949704	PPP1R15A
Synthesis of Prostaglandins (PG) and Thromboxanes (TX)	1/15	0.16442349489914748	0.367862734350635	0	0	5.951778179626281	10.744804031949704	PTGES
Leishmania Infection	5/245	0.1685705625854386	0.3753233730817958	0	0	1.7455293276108728	3.1077418947311113	IL1B;GNB2;GNAS;MYO9B;ACTB
Parasitic Infection Pathways	5/245	0.1685705625854386	0.3753233730817958	0	0	1.7455293276108728	3.1077418947311113	IL1B;GNB2;GNAS;MYO9B;ACTB
Regulation of Lipid Metabolism by PPARalpha	3/119	0.16911397915189014	0.37562816523160214	0	0	2.1620689655172414	3.8423908234538477	HELZ2;MED12;THRAP3
Diseases of Signal Transduction by Growth Factor Receptors and Second Messengers	8/451	0.17097797899096462	0.3764529368797443	0	0	1.5168515065266464	2.67909423933222	PSMA6;PSMD7;PSMC1;PTEN;IQGAP1;LRRFIP1;FGF23;ACTB
Gastrulation	3/120	0.17203260781186278	0.3764529368797443	0	0	2.143480632842335	3.772678615009613	PSMA6;PSMD7;PSMC1
NCAM Signaling for Neurite Out-Growth	2/63	0.17256617715648032	0.3764529368797443	0	0	2.7370102806335095	4.8088572156390725	PTPRA;SPTAN1
Peroxisomal Protein Import	2/63	0.17256617715648032	0.3764529368797443	0	0	2.7370102806335095	4.8088572156390725	SCP2;ZFAND6
Signaling by FGFR in Disease	2/63	0.17256617715648032	0.3764529368797443	0	0	2.7370102806335095	4.8088572156390725	LRRFIP1;FGF23
Transcriptional Regulation by MECP2	2/63	0.17256617715648032	0.3764529368797443	0	0	2.7370102806335095	4.8088572156390725	PTEN;SLC2A3
Translation of Structural Proteins 9694635	2/63	0.17256617715648032	0.3764529368797443	0	0	2.7370102806335095	4.8088572156390725	CANX;RPN1
Glycogen Storage Diseases	1/16	0.17437430409581228	0.3764529368797443	0	0	5.554711673699016	9.70158787977206	EPM2A
Phospholipase C-mediated Cascade FGFR1	1/16	0.17437430409581228	0.3764529368797443	0	0	5.554711673699016	9.70158787977206	FGF23
Rap1 Signalling	1/16	0.17437430409581228	0.3764529368797443	0	0	5.554711673699016	9.70158787977206	SIPA1
STING Mediated Induction of Host Immune Responses	1/16	0.17437430409581228	0.3764529368797443	0	0	5.554711673699016	9.70158787977206	TRIM21
Sema3A PAK Dependent Axon Repulsion	1/16	0.17437430409581228	0.3764529368797443	0	0	5.554711673699016	9.70158787977206	CFL1
G1 S Transition	3/121	0.1749656191629442	0.37684902588941827	0	0	2.1252073566534437	3.704588752881227	PSMA6;PSMD7;PSMC1
Cytosolic Sensors of Pathogen-Associated DNA	2/64	0.17681710755056654	0.37906962268381317	0	0	2.6927282668124657	4.665527011280682	LRRFIP1;TRIM21
Semaphorin Interactions	2/64	0.17681710755056654	0.37906962268381317	0	0	2.6927282668124657	4.665527011280682	CFL1;RND1
O-linked Glycosylation of Mucins	2/65	0.18108439235137136	0.3864248926851435	0	0	2.6498520312079634	4.528046217878774	B3GNT8;GALNT3
Signaling by BRAF and RAF1 Fusions	2/65	0.18108439235137136	0.3864248926851435	0	0	2.6498520312079634	4.528046217878774	IQGAP1;ACTB
Activated Point Mutants of FGFR2	1/17	0.18420710202608323	0.38949053151510504	0	0	5.207278481012659	8.809124886218775	FGF23
Formation of Senescence-Associated Heterochromatin Foci (SAHF)	1/17	0.18420710202608323	0.38949053151510504	0	0	5.207278481012659	8.809124886218775	LMNB1
Hyaluronan Metabolism	1/17	0.18420710202608323	0.38949053151510504	0	0	5.207278481012659	8.809124886218775	CD44
PKA Activation in Glucagon Signalling	1/17	0.18420710202608323	0.38949053151510504	0	0	5.207278481012659	8.809124886218775	GNAS
TCF Dependent Signaling in Response to WNT	4/189	0.18875193005140922	0.3938134350503214	0	0	1.8089166089166089	3.0160458530703966	PSMA6;PSMD7;PSMC1;H3-3A
RNA Polymerase II Transcription Termination	2/67	0.18966410411460666	0.3938134350503214	0	0	2.568057366362451	4.2693970265223005	MAGOH;SRSF5
MHC Class II Antigen Presentation	3/126	0.1898344315876467	0.3938134350503214	0	0	2.0382978723404257	3.386841858390232	CAPZB;CANX;HLA-DPA1
Ub-specific Processing Proteases	4/190	0.19115240316442367	0.3938134350503214	0	0	1.7990993474864443	2.9769413486770295	PSMA6;PSMD7;PSMC1;PTEN
Zygotic Genome Activation (ZGA)	1/18	0.19392328241114312	0.3938134350503214	0	0	4.900719781583519	8.038614635575456	DPPA4
Cell-extracellular Matrix Interactions	1/18	0.19392328241114312	0.3938134350503214	0	0	4.900719781583519	8.038614635575456	ACTB
FGFR1 Ligand Binding and Activation	1/18	0.19392328241114312	0.3938134350503214	0	0	4.900719781583519	8.038614635575456	FGF23
Formation of the Nephric Duct	1/18	0.19392328241114312	0.3938134350503214	0	0	4.900719781583519	8.038614635575456	PLAC8
G Beta Gamma Signalling Through BTK	1/18	0.19392328241114312	0.3938134350503214	0	0	4.900719781583519	8.038614635575456	GNB2
Lewis Blood Group Biosynthesis	1/18	0.19392328241114312	0.3938134350503214	0	0	4.900719781583519	8.038614635575456	FUT6
MECP2 Regulates Neuronal Receptors and Channels	1/18	0.19392328241114312	0.3938134350503214	0	0	4.900719781583519	8.038614635575456	SLC2A3
Metabolism of Amine-Derived Hormones	1/18	0.19392328241114312	0.3938134350503214	0	0	4.900719781583519	8.038614635575456	DUOX1
PI-3K Cascade FGFR3	1/18	0.19392328241114312	0.3938134350503214	0	0	4.900719781583519	8.038614635575456	FGF23
Phospholipase C-mediated Cascade; FGFR2	1/18	0.19392328241114312	0.3938134350503214	0	0	4.900719781583519	8.038614635575456	FGF23
RORA Activates Gene Expression	1/18	0.19392328241114312	0.3938134350503214	0	0	4.900719781583519	8.038614635575456	HELZ2
Regulation of NF-kappa B Signaling	1/18	0.19392328241114312	0.3938134350503214	0	0	4.900719781583519	8.038614635575456	IKBIP
SHC-mediated Cascade FGFR3	1/18	0.19392328241114312	0.3938134350503214	0	0	4.900719781583519	8.038614635575456	FGF23
Signaling by Cytosolic FGFR1 Fusion Mutants	1/18	0.19392328241114312	0.3938134350503214	0	0	4.900719781583519	8.038614635575456	LRRFIP1
Platelet Degranulation	3/128	0.1958707088933702	0.3968959101260396	0	0	2.00548085106383	3.2695364059898764	CFL1;ANXA5;CD9
COPII-mediated Vesicle Transport	2/69	0.19829767792325506	0.4000590707447329	0	0	2.4911459650898053	4.030639179491452	TMED10;CD59
High Laminar Flow Shear Stress Activates Signaling by PIEZO1 and PECAM1 CDH5 KDR in Endothelial Cell	2/69	0.19829767792325506	0.4000590707447329	0	0	2.4911459650898053	4.030639179491452	GNB2;GNAS
Circadian Clock	2/70	0.2026323661497152	0.40097309504040685	0	0	2.4543868394815553	3.9180897512614847	HELZ2;NAMPT
RHOB GTPase Cycle	2/70	0.2026323661497152	0.40097309504040685	0	0	2.4543868394815553	3.9180897512614847	PREX1;MYO9B
Assembly of Active LPL and LIPC Lipase Complexes	1/19	0.20352422248263075	0.40097309504040685	0	0	4.628223159868729	7.367993589129905	PCSK5
Defective GALNT3 Causes HFTC	1/19	0.20352422248263075	0.40097309504040685	0	0	4.628223159868729	7.367993589129905	GALNT3
Glyoxylate Metabolism and Glycine Degradation	1/19	0.20352422248263075	0.40097309504040685	0	0	4.628223159868729	7.367993589129905	GOT2
LDL Clearance	1/19	0.20352422248263075	0.40097309504040685	0	0	4.628223159868729	7.367993589129905	NPC1
MyD88 Deficiency (TLR2 4)	1/19	0.20352422248263075	0.40097309504040685	0	0	4.628223159868729	7.367993589129905	S100A8
Nicotinamide Salvaging	1/19	0.20352422248263075	0.40097309504040685	0	0	4.628223159868729	7.367993589129905	NAMPT
RHO GTPases Activate ROCKs	1/19	0.20352422248263075	0.40097309504040685	0	0	4.628223159868729	7.367993589129905	CFL1
Scavenging by Class A Receptors	1/19	0.20352422248263075	0.40097309504040685	0	0	4.628223159868729	7.367993589129905	FTH1
VEGFR2 Mediated Cell Proliferation	1/19	0.20352422248263075	0.40097309504040685	0	0	4.628223159868729	7.367993589129905	PRKCD
Diseases Associated With O-glycosylation of Proteins	2/71	0.20697780317091558	0.4069095534679276	0	0	2.4186931957749938	3.809789404038447	GALNT3;CFP
Metabolism of Vitamins and Cofactors	4/198	0.2106914915804443	0.4091942325305504	0	0	1.7242047757511676	2.68520813694068	DCAKD;NAMPT;SLC2A3;PPCDC
Chondroitin Sulfate Biosynthesis	1/20	0.21301128338440986	0.4091942325305504	0	0	4.384410393071286	6.780096694326777	CHST9
FGFR2 Ligand Binding and Activation	1/20	0.21301128338440986	0.4091942325305504	0	0	4.384410393071286	6.780096694326777	FGF23
FRS-mediated FGFR3 Signaling	1/20	0.21301128338440986	0.4091942325305504	0	0	4.384410393071286	6.780096694326777	FGF23
G Beta Gamma Signalling Through CDC42	1/20	0.21301128338440986	0.4091942325305504	0	0	4.384410393071286	6.780096694326777	GNB2
G Beta Gamma Signalling Through PLC Beta	1/20	0.21301128338440986	0.4091942325305504	0	0	4.384410393071286	6.780096694326777	GNB2
IRAK4 Deficiency (TLR2 4)	1/20	0.21301128338440986	0.4091942325305504	0	0	4.384410393071286	6.780096694326777	S100A8
PI-3K Cascade FGFR4	1/20	0.21301128338440986	0.4091942325305504	0	0	4.384410393071286	6.780096694326777	FGF23
SHC-mediated Cascade FGFR4	1/20	0.21301128338440986	0.4091942325305504	0	0	4.384410393071286	6.780096694326777	FGF23
Sema4D Induced Cell Migration and Growth-Cone Collapse	1/20	0.21301128338440986	0.4091942325305504	0	0	4.384410393071286	6.780096694326777	RND1
Signaling by Hippo	1/20	0.21301128338440986	0.4091942325305504	0	0	4.384410393071286	6.780096694326777	WWTR1
Deubiquitination	5/268	0.2156039804820379	0.41331551445104364	0	0	1.5910018113872615	2.441093135866208	PSMA6;PSMD7;PSMC1;PTEN;ACTB
Golgi-to-ER Retrograde Transport	3/135	0.2173480684235375	0.41579630481024565	0	0	1.8984526112185687	2.8975231860141597	TMED10;CAPZB;KDELR2
Signaling by Nuclear Receptors	5/270	0.2198794967837305	0.41850201344560733	0	0	1.5788322941128836	2.3914187912040323	STAG2;FABP5;GNB2;H3-3A;PPARD
RHOG GTPase Cycle	2/74	0.2200700509899771	0.41850201344560733	0	0	2.3175612052730696	3.508345867446166	PREX1;LEMD3
ER Quality Control Compartment (ERQC)	1/21	0.22238581017510087	0.41850201344560733	0	0	4.164978902953586	6.261385722275826	RNF5
PI-3K Cascade FGFR1	1/21	0.22238581017510087	0.41850201344560733	0	0	4.164978902953586	6.261385722275826	FGF23
Presynaptic Function of Kainate Receptors	1/21	0.22238581017510087	0.41850201344560733	0	0	4.164978902953586	6.261385722275826	GNB2
SHC-mediated Cascade FGFR1	1/21	0.22238581017510087	0.41850201344560733	0	0	4.164978902953586	6.261385722275826	FGF23
TP53 Regulates Transcription of Additional Cell Cycle Genes With Uncertain Roles in the P53 Pathway	1/21	0.22238581017510087	0.41850201344560733	0	0	4.164978902953586	6.261385722275826	CNOT1
VxPx Cargo-Targeting to Cilium	1/21	0.22238581017510087	0.41850201344560733	0	0	4.164978902953586	6.261385722275826	EXOC4
G2 M Checkpoints	3/137	0.22357380661668785	0.4189733715872715	0	0	1.869926960939981	2.801176183975073	PSMA6;PSMD7;PSMC1
