Term	Overlap	P-value	Adjusted P-value	Old P-value	Old Adjusted P-value	Odds Ratio	Combined Score	Genes
Regulation of TP53 Activity	7/160	0.18599725303545986	0.7572251826066929	0	0	1.5328786587098608	2.5783377334627335	BLM;BRIP1;BRD1;BRPF3;JMY;CCNG1;BRCA1
ARMS-mediated Activation	1/7	0.18677999861563846	0.7572251826066929	0	0	5.568559954102123	9.343062604879785	BRAF
Activation of RAC1 Downstream of NMDARs	1/7	0.18677999861563846	0.7572251826066929	0	0	5.568559954102123	9.343062604879785	CAMKK1
Epithelial-Mesenchymal Transition (EMT) During Gastrulation	1/7	0.18677999861563846	0.7572251826066929	0	0	5.568559954102123	9.343062604879785	SNAI1
Glycerophospholipid Catabolism	1/7	0.18677999861563846	0.7572251826066929	0	0	5.568559954102123	9.343062604879785	GDE1
Phosphate Bond Hydrolysis by NUDT Proteins	1/7	0.18677999861563846	0.7572251826066929	0	0	5.568559954102123	9.343062604879785	NUDT15
RAS Signaling Downstream of NF1 Loss-Of-Function Variants	1/7	0.18677999861563846	0.7572251826066929	0	0	5.568559954102123	9.343062604879785	NRAS
RUNX1 Regulates Transcription of Genes Involved in Differentiation of Myeloid Cells	1/7	0.18677999861563846	0.7572251826066929	0	0	5.568559954102123	9.343062604879785	CBFB
Release of Apoptotic Factors From the Mitochondria	1/7	0.18677999861563846	0.7572251826066929	0	0	5.568559954102123	9.343062604879785	CYCS
SOS-mediated Signalling	1/7	0.18677999861563846	0.7572251826066929	0	0	5.568559954102123	9.343062604879785	NRAS
Major Pathway of rRNA Processing in the Nucleolus and Cytosol	8/189	0.1868392283755871	0.7572251826066929	0	0	1.481278995899667	2.4848555486562747	RPL41;EXOSC4;KRR1;RPL35;RPS27L;RPL23A;RPS4Y1;RPL39
Cargo Recognition for Clathrin-Mediated Endocytosis	5/105	0.1912884434497195	0.7714374176366409	0	0	1.674003466204506	2.7687562252741578	SYT2;COPS5;AP2S1;ADRB2;UBQLN2
Aquaporin-mediated Transport	3/52	0.19245312052686966	0.7714374176366409	0	0	2.0481125092524057	3.3750901024480027	GNG5;AQP5;RAB11FIP2
Sulfur Amino Acid Metabolism	2/28	0.19545577142621962	0.7714374176366409	0	0	2.5718832891246683	4.198396697755942	TSTD1;ADI1
Biosynthesis of the N-glycan Precursor (Dolichol LLO) and Transfer to a Nascent Protein	4/79	0.19799514028388782	0.7714374176366409	0	0	1.7848212226066897	2.8905408025326045	CTSA;PMM2;SLC17A5;ST8SIA4
mRNA Splicing - Minor Pathway	3/53	0.19992161250694374	0.7714374176366409	0	0	2.0070466321243523	3.2310037327303083	SF3B4;SF3B6;POLR2J
Formation of the Ternary Complex, and Subsequently, the 43S Complex	3/53	0.19992161250694374	0.7714374176366409	0	0	2.0070466321243523	3.2310037327303083	RPS27L;EIF3F;RPS4Y1
Oxygen-dependent Proline Hydroxylation of Hypoxia-inducible Factor Alpha	3/53	0.19992161250694374	0.7714374176366409	0	0	2.0070466321243523	3.2310037327303083	PSMC3;ELOB;ELOC
Protein Localization	7/164	0.20208142295591394	0.7714374176366409	0	0	1.4935142619772916	2.3882556246312863	PRNP;SEC61G;COX17;TOMM7;TIMM17B;TIMM23;SEC61B
TNFs Bind Their Physiological Receptors	2/29	0.2061432327039196	0.7714374176366409	0	0	2.476500638569604	3.910850301846397	TNFRSF6B;TNFSF8
HATs Acetylate Histones	5/108	0.20659835210732727	0.7714374176366409	0	0	1.6249936901617001	2.5625804347047842	H2BC12;ENY2;BRD1;BRPF3;ACTB
Nucleotide Excision Repair	5/108	0.20659835210732727	0.7714374176366409	0	0	1.6249936901617001	2.5625804347047842	COPS5;SUMO3;SUMO2;POLR2J;ACTB
Signaling by VEGF	5/108	0.20659835210732727	0.7714374176366409	0	0	1.6249936901617001	2.5625804347047842	NRAS;FLT1;ABI2;HSBP1;ACTB
G2 M Checkpoints	6/137	0.20987086052207363	0.7714374176366409	0	0	1.5336354961832062	2.394408182865586	H2BC12;BLM;BRIP1;PSMC3;BRCA1;YWHAH
Senescence-Associated Secretory Phenotype (SASP)	4/81	0.21007975798012143	0.7714374176366409	0	0	1.7382824787669078	2.7121865621547334	H2BC12;H2AJ;CDC26;VENTX
rRNA Modification in the Mitochondrion	1/8	0.21045295320408797	0.7714374176366409	0	0	4.772805507745267	7.438384695151497	NSUN4
Activated NTRK3 Signals Through RAS	1/8	0.21045295320408797	0.7714374176366409	0	0	4.772805507745267	7.438384695151497	NRAS
CREB1 Phosphorylation Through the Activation of CaMKII CaMKK CaMKIV Cascasde	1/8	0.21045295320408797	0.7714374176366409	0	0	4.772805507745267	7.438384695151497	CAMKK1
Gain-of-function MRAS Complexes Activate RAF Signaling	1/8	0.21045295320408797	0.7714374176366409	0	0	4.772805507745267	7.438384695151497	BRAF
Insulin-like Growth Factor-2 mRNA Binding Proteins (IGF2BPs IMPs VICKZs) Bind RNA	1/8	0.21045295320408797	0.7714374176366409	0	0	4.772805507745267	7.438384695151497	ACTB
Nef Mediated CD8 Down-regulation	1/8	0.21045295320408797	0.7714374176366409	0	0	4.772805507745267	7.438384695151497	AP2S1
Noncanonical Activation of NOTCH3	1/8	0.21045295320408797	0.7714374176366409	0	0	4.772805507745267	7.438384695151497	APH1A
POLB-Dependent Long Patch Base Excision Repair	1/8	0.21045295320408797	0.7714374176366409	0	0	4.772805507745267	7.438384695151497	ADPRS
RUNX1 Regulates Transcription of Genes Involved in Differentiation of Keratinocytes	1/8	0.21045295320408797	0.7714374176366409	0	0	4.772805507745267	7.438384695151497	CBFB
RUNX2 Regulates Genes Involved in Cell Migration	1/8	0.21045295320408797	0.7714374176366409	0	0	4.772805507745267	7.438384695151497	CBFB
SHOC2 M1731 Mutant Abolishes MRAS Complex Function	1/8	0.21045295320408797	0.7714374176366409	0	0	4.772805507745267	7.438384695151497	BRAF
Signaling by MRAS-complex Mutants	1/8	0.21045295320408797	0.7714374176366409	0	0	4.772805507745267	7.438384695151497	BRAF
Synthesis of diphthamide-EEF2	1/8	0.21045295320408797	0.7714374176366409	0	0	4.772805507745267	7.438384695151497	DPH1
Toxicity of Botulinum Toxin Type B (botB)	1/8	0.21045295320408797	0.7714374176366409	0	0	4.772805507745267	7.438384695151497	SYT2
VEGF Binds to VEGFR Leading to Receptor Dimerization	1/8	0.21045295320408797	0.7714374176366409	0	0	4.772805507745267	7.438384695151497	FLT1
VEGF Ligand-Receptor Interactions	1/8	0.21045295320408797	0.7714374176366409	0	0	4.772805507745267	7.438384695151497	FLT1
Intrinsic Pathway for Apoptosis	3/55	0.21505645885204772	0.7788030783658093	0	0	1.929653248306098	2.9655966370448152	APAF1;CYCS;YWHAH
Regulation of TP53 Activity Through Acetylation	2/30	0.21689091771003016	0.7788030783658093	0	0	2.3879310344827585	3.6496200314528062	BRD1;BRPF3
SUMOylation of Intracellular Receptors	2/30	0.21689091771003016	0.7788030783658093	0	0	2.3879310344827585	3.6496200314528062	SUMO3;SUMO2
Signaling by CSF3 (G-CSF)	2/30	0.21689091771003016	0.7788030783658093	0	0	2.3879310344827585	3.6496200314528062	ELOB;ELOC
Nervous System Development	20/567	0.2186207094224478	0.7788030783658093	0	0	1.2277254776945747	1.866654652162267	PRNP;RPL41;EPHA7;ARHGEF12;RPS27L;RPL23A;RPS4Y1;ACTB;APH1A;TIAM1;NRAS;PSMC3;MAGOH;AP2S1;ST8SIA4;RPL35;ELOB;NCAM1;ELOC;RPL39
Apoptosis	7/168	0.2186790855337365	0.7788030783658093	0	0	1.4561058601134216	2.2134993039135287	APAF1;PSMC3;HMGB2;LY96;CYCS;DSG3;YWHAH
Peptide Ligand-Binding Receptors	8/198	0.2206565878536856	0.7788030783658093	0	0	1.410452961672474	2.1314027308446524	HEBP1;CXCL9;CCL22;GALR1;F2RL1;CCL2;CCR7;CXCL2
Mitotic Prophase	5/111	0.22229460259492398	0.7788030783658093	0	0	1.578758052385468	2.374060165363985	H2BC12;H2AJ;NUP210;BLZF1;MCPH1
Regulation of Endogenous Retroelements	5/111	0.22229460259492398	0.7788030783658093	0	0	1.578758052385468	2.374060165363985	H2BC12;H2AJ;SUMO2;ZNF354A;ACTB
Transport of Mature Transcript to Cytoplasm	4/83	0.22236654392872157	0.7788030783658093	0	0	1.6941001270202793	2.546957836647215	CHTOP;NXT1;NUP210;MAGOH
Golgi Associated Vesicle Biogenesis	3/56	0.22271305072214723	0.7788030783658093	0	0	1.89314693518428	2.843262677922177	SNX2;FTH1;FTL
Interleukin-4 and Interleukin-13 Signaling	5/112	0.22760554456725307	0.7788030783658093	0	0	1.5639223181457425	2.3148258817264113	CCL22;IL1B;LIF;CCL2;TNF
SARS-CoV-1-host Interactions	5/112	0.22760554456725307	0.7788030783658093	0	0	1.5639223181457425	2.3148258817264113	PYCARD;BST2;RPS27L;RPS4Y1;YWHAH
Activated NOTCH1 Transmits Signal to the Nucleus	2/31	0.22768629793534784	0.7788030783658093	0	0	2.3054696789536266	3.411602869442188	APH1A;DTX4
Metalloprotease DUBs	2/31	0.22768629793534784	0.7788030783658093	0	0	2.3054696789536266	3.411602869442188	STAMBPL1;BRCA1
RNA Polymerase I Promoter Opening	2/31	0.22768629793534784	0.7788030783658093	0	0	2.3054696789536266	3.411602869442188	H2BC12;H2AJ
Tight Junction Interactions	2/31	0.22768629793534784	0.7788030783658093	0	0	2.3054696789536266	3.411602869442188	CLDN9;CRB3
Global Genome Nucleotide Excision Repair (GG-NER)	4/84	0.22857955225207147	0.7788030783658093	0	0	1.6728373702422146	2.468892127893142	COPS5;SUMO3;SUMO2;ACTB
Neurexins and Neuroligins	3/57	0.23042270691450567	0.7788030783658093	0	0	1.8579927077336404	2.7272356458220375	SIPA1L1;SYT2;PDLIM5
Activated NTRK2 Signals Through RAS	1/9	0.23343793400191504	0.7788030783658093	0	0	4.175989672977625	6.075392825586901	NRAS
Adrenoceptors	1/9	0.23343793400191504	0.7788030783658093	0	0	4.175989672977625	6.075392825586901	ADRB2
Digestion of Dietary Carbohydrate	1/9	0.23343793400191504	0.7788030783658093	0	0	4.175989672977625	6.075392825586901	AMY1A
Downregulation of ERBB4 Signaling	1/9	0.23343793400191504	0.7788030783658093	0	0	4.175989672977625	6.075392825586901	NEDD4
EGFR Transactivation by Gastrin	1/9	0.23343793400191504	0.7788030783658093	0	0	4.175989672977625	6.075392825586901	NRAS
Formyl Peptide Receptors Bind Formyl Peptides and Many Other Ligands	1/9	0.23343793400191504	0.7788030783658093	0	0	4.175989672977625	6.075392825586901	HEBP1
Hydrolysis of LPC	1/9	0.23343793400191504	0.7788030783658093	0	0	4.175989672977625	6.075392825586901	PLBD1
Interleukin-1 Processing	1/9	0.23343793400191504	0.7788030783658093	0	0	4.175989672977625	6.075392825586901	IL1B
Myoclonic Epilepsy of Lafora	1/9	0.23343793400191504	0.7788030783658093	0	0	4.175989672977625	6.075392825586901	GYG1
Regulation of PTEN Localization	1/9	0.23343793400191504	0.7788030783658093	0	0	4.175989672977625	6.075392825586901	NEDD4
SHC-related Events Triggered by IGF1R	1/9	0.23343793400191504	0.7788030783658093	0	0	4.175989672977625	6.075392825586901	NRAS
TRIF-mediated Programmed Cell Death	1/9	0.23343793400191504	0.7788030783658093	0	0	4.175989672977625	6.075392825586901	LY96
Macroautophagy	6/143	0.23801386987407275	0.7866294162464949	0	0	1.4660127737226278	2.104353335850386	RRAGA;RHEB;TOMM7;LAMTOR2;CHMP6;ATG12
Cooperation of Prefoldin and TriC CCT in Actin and Tubulin Folding	2/32	0.2385175206516305	0.7866294162464949	0	0	2.228505747126437	3.1941451648494796	CCT8;ACTB
Nuclear Signaling by ERBB4	2/32	0.2385175206516305	0.7866294162464949	0	0	2.228505747126437	3.1941451648494796	APH1A;STMN1
PINK1-PRKN Mediated Mitophagy	2/32	0.2385175206516305	0.7866294162464949	0	0	2.228505747126437	3.1941451648494796	TOMM7;ATG12
Neddylation	9/234	0.2432488344000836	0.7997907469765123	0	0	1.339825479930192	1.894071554756806	FBXW4;COPS5;PSMC3;FBXO15;FBXL18;ELOB;BRCA1;ELOC;LRRC41
Signaling by GPCR	24/706	0.2444505643278416	0.7997907469765123	0	0	1.181597452148961	1.6645661722754934	FZD3;P2RY10;CXCL9;CCL22;ARHGEF12;GPR84;LPAR4;ADRB2;CXCL2;CAMKK1;HEBP1;TIAM1;NRAS;GNG5;GRM6;GPR183;GALR1;DGKQ;ADGRE3;CCL2;F2RL1;CCR7;RGS12;GPSM3
Antigen Processing Ubiquitination & Proteasome Degradation	11/296	0.24576847683969935	0.7997907469765123	0	0	1.293286631640397	1.8149536299970492	FBXW4;PSMC3;CDC26;NEDD4;FBXO15;TRIM69;FBXL18;ELOB;ELOC;UBE2K;LRRC41
Iron Uptake and Transport	3/59	0.2459825581491619	0.7997907469765123	0	0	1.7914507772020725	2.512500126099496	FTH1;ATP6V0A2;FTL
RNA Polymerase I Promoter Escape	3/59	0.2459825581491619	0.7997907469765123	0	0	1.7914507772020725	2.512500126099496	H2BC12;H2AJ;TAF1D
CLEC7A (Dectin-1) Signaling	4/87	0.24746749548144548	0.7999290515936299	0	0	1.6121232334181015	2.2512914641371102	PYCARD;CCL22;PSMC3;IL1B
DNA Methylation	2/33	0.2493733803941824	0.7999290515936299	0	0	2.1565072302558397	2.994965837258146	H2BC12;H2AJ
TNFR1-induced NF-kappa-B Signaling Pathway	2/33	0.2493733803941824	0.7999290515936299	0	0	2.1565072302558397	2.994965837258146	TNF;OTUD1
DNA Damage Telomere Stress Induced Senescence	3/60	0.2538236425072148	0.7999290515936299	0	0	1.7599309153713298	2.413068687148189	H2BC12;H2AJ;TERF2IP
Ribosomal Scanning and Start Codon Recognition	3/60	0.2538236425072148	0.7999290515936299	0	0	1.7599309153713298	2.413068687148189	RPS27L;EIF3F;RPS4Y1
Translation Initiation Complex Formation	3/60	0.2538236425072148	0.7999290515936299	0	0	1.7599309153713298	2.413068687148189	RPS27L;EIF3F;RPS4Y1
TNFR2 Non-Canonical NF-kB Pathway	4/88	0.25383831756100866	0.7999290515936299	0	0	1.5928489042675893	2.1838878501935537	TNFRSF6B;PSMC3;TNFSF8;TNF
CaMK IV-mediated Phosphorylation of CREB	1/10	0.2557549009439234	0.7999290515936299	0	0	3.7117995792694587	5.061171279551606	CAMKK1
Nef Mediated CD4 Down-regulation	1/10	0.2557549009439234	0.7999290515936299	0	0	3.7117995792694587	5.061171279551606	AP2S1
RHOBTB3 ATPase Cycle	1/10	0.2557549009439234	0.7999290515936299	0	0	3.7117995792694587	5.061171279551606	LRRC41
RUNX1 and FOXP3 Control the Development of Regulatory T Lymphocytes (Tregs)	1/10	0.2557549009439234	0.7999290515936299	0	0	3.7117995792694587	5.061171279551606	CBFB
RUNX3 Regulates p14-ARF	1/10	0.2557549009439234	0.7999290515936299	0	0	3.7117995792694587	5.061171279551606	CBFB
Regulation of CDH11 Gene Transcription	1/10	0.2557549009439234	0.7999290515936299	0	0	3.7117995792694587	5.061171279551606	SNAI1
Synthesis of Pyrophosphates in the Cytosol	1/10	0.2557549009439234	0.7999290515936299	0	0	3.7117995792694587	5.061171279551606	NUDT3
RAF Activation	2/34	0.2602432913082338	0.8032432309704839	0	0	2.089008620689655	2.8120946171507413	NRAS;BRAF
Signalling to ERKs	2/34	0.2602432913082338	0.8032432309704839	0	0	2.089008620689655	2.8120946171507413	NRAS;BRAF
Telomere C-strand (Lagging Strand) Synthesis	2/34	0.2602432913082338	0.8032432309704839	0	0	2.089008620689655	2.8120946171507413	BLM;TERF2IP
Cell Cycle	22/649	0.26039817360430234	0.8032432309704839	0	0	1.1773809523809524	1.584217149134994	NUDC;BLM;PRDM9;NUP210;FBXL18;HAUS3;BRCA1;SKA2;H2BC12;BRIP1;H2AJ;PSMC3;CDC26;TERF2IP;CHMP6;POLR2J;NOP10;BLZF1;MCPH1;CEP78;SDCCAG8;YWHAH
mRNA Activation Upon Binding of the Cap-Binding Complex and eIFs, and Subsequent Binding to 43S	3/61	0.26169957568543134	0.8032432309704839	0	0	1.7294979453278543	2.3184924636747195	RPS27L;EIF3F;RPS4Y1
Gamma Carboxylation, Hypusinylation, Hydroxylation, and Arylsulfatase Activation	3/61	0.26169957568543134	0.8032432309704839	0	0	1.7294979453278543	2.3184924636747195	ICMT;DPH1;ZC3H15
Regulated Necrosis	3/61	0.26169957568543134	0.8032432309704839	0	0	1.7294979453278543	2.3184924636747195	IL1B;CYCS;CHMP6
Class A 1 (Rhodopsin-like Receptors)	12/333	0.2652036047223545	0.8104419912615742	0	0	1.2524676176422365	1.662346949215109	HEBP1;P2RY10;CXCL9;CCL22;GALR1;GPR183;F2RL1;CCL2;CCR7;LPAR4;ADRB2;CXCL2
RHO GTPases Activate PKNs	3/62	0.2696060312181423	0.8104419912615742	0	0	1.7000966013875471	2.2284756241256725	H2BC12;H2AJ;YWHAH
Activated PKN1 Stimulates Transcription of AR (Androgen Receptor) Regulated Genes KLK2 and KLK3	2/35	0.2711172608447113	0.8104419912615742	0	0	2.0256008359456636	2.6438220194530624	H2BC12;H2AJ
Inwardly Rectifying K+ Channels	2/35	0.2711172608447113	0.8104419912615742	0	0	2.0256008359456636	2.6438220194530624	GNG5;KCNJ14
Negative Regulators of DDX58 IFIH1 Signaling	2/35	0.2711172608447113	0.8104419912615742	0	0	2.0256008359456636	2.6438220194530624	UBE2K;ATG12
Mitochondrial Fatty Acid Beta-Oxidation of Saturated Fatty Acids	1/11	0.2774232359314164	0.8104419912615742	0	0	3.340447504302926	4.283158572814438	ECHS1
Activated NTRK2 Signals Through FRS2 and FRS3	1/11	0.2774232359314164	0.8104419912615742	0	0	3.340447504302926	4.283158572814438	NRAS
Alpha-protein Kinase 1 Signaling Pathway	1/11	0.2774232359314164	0.8104419912615742	0	0	3.340447504302926	4.283158572814438	TIFA
Apoptotic Cleavage of Cell Adhesion Proteins	1/11	0.2774232359314164	0.8104419912615742	0	0	3.340447504302926	4.283158572814438	DSG3
Constitutive Signaling by Overexpressed ERBB2	1/11	0.2774232359314164	0.8104419912615742	0	0	3.340447504302926	4.283158572814438	NRAS
Formation of Annular Gap Junctions	1/11	0.2774232359314164	0.8104419912615742	0	0	3.340447504302926	4.283158572814438	ACTB
MET Activates RAS Signaling	1/11	0.2774232359314164	0.8104419912615742	0	0	3.340447504302926	4.283158572814438	NRAS
NOTCH4 Activation and Transmission of Signal to the Nucleus	1/11	0.2774232359314164	0.8104419912615742	0	0	3.340447504302926	4.283158572814438	APH1A
OAS Antiviral Response	1/11	0.2774232359314164	0.8104419912615742	0	0	3.340447504302926	4.283158572814438	OASL
Receptor Mediated Mitophagy	1/11	0.2774232359314164	0.8104419912615742	0	0	3.340447504302926	4.283158572814438	ATG12
Regulated Proteolysis of p75NTR	1/11	0.2774232359314164	0.8104419912615742	0	0	3.340447504302926	4.283158572814438	APH1A
Regulation of Gene Expression by Hypoxia-inducible Factor	1/11	0.2774232359314164	0.8104419912615742	0	0	3.340447504302926	4.283158572814438	HIGD1A
Signaling by FGFR4 in Disease	1/11	0.2774232359314164	0.8104419912615742	0	0	3.340447504302926	4.283158572814438	NRAS
TGFBR3 PTM Regulation	1/11	0.2774232359314164	0.8104419912615742	0	0	3.340447504302926	4.283158572814438	APH1A
Cell-cell Junction Organization	4/92	0.2796318022776525	0.8148258339786786	0	0	1.5201321170179303	1.9370762844953202	CLDN9;SNAI1;ACTB;CRB3
RHO GTPases Activate WASPs and WAVEs	2/36	0.2819858640879773	0.8159516963606723	0	0	1.9659229208924949	2.488658555536064	ABI2;ACTB
Signaling by NOTCH2	2/36	0.2819858640879773	0.8159516963606723	0	0	1.9659229208924949	2.488658555536064	APH1A;NOTCH2NLB
DNA Double-Strand Break Repair	6/152	0.2821448958744983	0.8159516963606723	0	0	1.375	1.7398349716605508	H2BC12;BLM;BRIP1;SUMO2;BRCA1;SPIDR
Post-translational Modification Synthesis of GPI-anchored Proteins	4/93	0.2861459595464337	0.8244088023407502	0	0	1.502974223397224	1.8806013821145096	CD52;LY6D;PIGM;MELTF
GPCR Ligand Binding	16/467	0.2870637255254322	0.8244088023407502	0	0	1.1888461448058103	1.4837406765926493	FZD3;P2RY10;CXCL9;CCL22;LPAR4;ADRB2;CXCL2;HEBP1;GNG5;GRM6;GALR1;GPR183;ADGRE3;CCL2;F2RL1;CCR7
M Phase	13/372	0.2892101447654477	0.8244088023407502	0	0	1.212932819636659	1.504766530876931	NUDC;NUP210;HAUS3;SKA2;H2BC12;H2AJ;PSMC3;CDC26;CHMP6;BLZF1;CEP78;SDCCAG8;MCPH1
Developmental Biology	44/1385	0.29263358228599656	0.8244088023407502	0	0	1.1024730476340965	1.3547563925628194	SPRR2E;SPRR3;KMT2A;CBFB;KDM1B;RPS27L;ASH2L;RPS4Y1;TNF;PPL;ACTB;MED17;APH1A;NRAS;KRT26;MAGOH;AP2S1;LIPN;ST8SIA4;RPL35;TNKS1BP1;ELOB;NCAM1;ELOC;SPRR2A;RPL39;POLR2J;SPRR2D;SUZ12;PRNP;RPL41;EPHA7;ARHGEF12;KRT1;KRT13;RPL23A;DEK;H2BC12;TIAM1;H2AJ;PSMC3;TET3;SNAI1;DSG3
Assembly of the ORC Complex at the Origin of Replication	2/37	0.2928402195137561	0.8244088023407502	0	0	1.9096551724137931	2.3453012637241204	H2BC12;H2AJ
Evasion by RSV of Host Interferon Responses	2/37	0.2928402195137561	0.8244088023407502	0	0	1.9096551724137931	2.3453012637241204	ELOB;ELOC
RHOV GTPase Cycle	2/37	0.2928402195137561	0.8244088023407502	0	0	1.9096551724137931	2.3453012637241204	RHOV;CEP97
Signaling by BRAF and RAF1 Fusions	3/65	0.29346671186621354	0.8244088023407502	0	0	1.6175831522647501	1.983142489918913	NRAS;BRAF;ACTB
Butyrophilin (BTN) Family Interactions	1/12	0.29846175952484877	0.8244088023407502	0	0	3.0366139884212173	3.6716108557915015	PPL
Frs2-mediated Activation	1/12	0.29846175952484877	0.8244088023407502	0	0	3.0366139884212173	3.6716108557915015	BRAF
Gap Junction Degradation	1/12	0.29846175952484877	0.8244088023407502	0	0	3.0366139884212173	3.6716108557915015	ACTB
Organic Anion Transporters	1/12	0.29846175952484877	0.8244088023407502	0	0	3.0366139884212173	3.6716108557915015	SLC17A5
Signaling by PDGFRA Extracellular Domain Mutants	1/12	0.29846175952484877	0.8244088023407502	0	0	3.0366139884212173	3.6716108557915015	NRAS
Signaling by PDGFRA Transmembrane, Juxtamembrane and Kinase Domain Mutants	1/12	0.29846175952484877	0.8244088023407502	0	0	3.0366139884212173	3.6716108557915015	NRAS
Specification of Primordial Germ Cells	1/12	0.29846175952484877	0.8244088023407502	0	0	3.0366139884212173	3.6716108557915015	CBFA2T2
TP53 Regulates Transcription of Caspase Activators and Caspases	1/12	0.29846175952484877	0.8244088023407502	0	0	3.0366139884212173	3.6716108557915015	APAF1
Transport of Nucleosides and Free Purine and Pyrimidine Bases Across the Plasma Membrane	1/12	0.29846175952484877	0.8244088023407502	0	0	3.0366139884212173	3.6716108557915015	SLC29A4
Vitamin D (Calciferol) Metabolism	1/12	0.29846175952484877	0.8244088023407502	0	0	3.0366139884212173	3.6716108557915015	SUMO2
Unfolded Protein Response (UPR)	4/95	0.29923709810415955	0.8244088023407502	0	0	1.4697897258450892	1.7733293031064559	TSPYL2;EXOSC4;CCL2;ATF3
Membrane Trafficking	21/633	0.29939433482053307	0.8244088023407502	0	0	1.1502743699975533	1.3872236767898065	COG7;SYT2;EXOC8;FNBP1;GALNT2;GCC2;ADRB2;KIF6;ACTB;RAB33B;COPS5;SNX2;FTH1;AP2S1;TRAPPC11;MAN1A1;RAB6A;CHMP6;FTL;UBQLN2;YWHAH
Regulation of Endogenous Retroelements by Piwi-interacting RNAs (piRNAs)	3/66	0.30145392920710884	0.828098979755089	0	0	1.591824985607369	1.908817956577551	H2BC12;H2AJ;ACTB
DNA Damage Recognition in GG-NER	2/38	0.3036719651549278	0.8290409463218812	0	0	1.8565134099616858	2.2126060900530344	COPS5;ACTB
Host Interactions of HIV Factors	5/126	0.305145839641464	0.8290409463218812	0	0	1.3819700073048111	1.6403506569956494	NUP210;PSMC3;AP2S1;ELOB;ELOC
SARS-CoV-1 Infection	6/157	0.30741189981028905	0.8290409463218812	0	0	1.3291252759381897	1.5677919654244779	PYCARD;BST2;RPS27L;RPS4Y1;CHMP6;YWHAH
Anchoring of the Basal Body to the Plasma Membrane	4/97	0.3123970684839377	0.8290409463218812	0	0	1.4380325185102505	1.6731224268318496	HAUS3;CEP97;CEP78;SDCCAG8
Autophagy	6/158	0.3125138907028501	0.8290409463218812	0	0	1.3203125	1.5356638666563358	RRAGA;RHEB;TOMM7;LAMTOR2;CHMP6;ATG12
Glycosphingolipid Catabolism	2/39	0.3144732363276549	0.8290409463218812	0	0	1.8062441752096925	2.0895649635083555	CTSA;GLB1L3
Mitophagy	2/39	0.3144732363276549	0.8290409463218812	0	0	1.8062441752096925	2.0895649635083555	TOMM7;ATG12
Regulation of Endogenous Retroelements by the Human Silencing Hub (HUSH) Complex	2/39	0.3144732363276549	0.8290409463218812	0	0	1.8062441752096925	2.0895649635083555	H2BC12;H2AJ
G Alpha (I) Signalling Events	11/316	0.31516611407441997	0.8290409463218812	0	0	1.2072177083632396	1.3939204856386256	HEBP1;CXCL9;GNG5;GRM6;GALR1;GPR183;CCR7;RGS12;CXCL2;CAMKK1;GPSM3
Processing of Capped Intron-Containing Pre-mRNA	10/285	0.31835002948910607	0.8290409463218812	0	0	1.2169739351557534	1.3929529662044753	SF3B4;CHTOP;NXT1;NUP210;MFAP1;SF3B6;MAGOH;SRRT;SNRPB2;POLR2J
WNT5A-dependent Internalization of FZD2, FZD5 and ROR2	1/13	0.3188887471041946	0.8290409463218812	0	0	2.7834193918531267	3.181206185650784	AP2S1
p38MAPK Events	1/13	0.3188887471041946	0.8290409463218812	0	0	2.7834193918531267	3.181206185650784	NRAS
Apoptosis Induced DNA Fragmentation	1/13	0.3188887471041946	0.8290409463218812	0	0	2.7834193918531267	3.181206185650784	HMGB2
Chk1 Chk2(Cds1) Mediated Inactivation of Cyclin B Cdk1 Complex	1/13	0.3188887471041946	0.8290409463218812	0	0	2.7834193918531267	3.181206185650784	YWHAH
Diseases of Branched-Chain Amino Acid Catabolism	1/13	0.3188887471041946	0.8290409463218812	0	0	2.7834193918531267	3.181206185650784	ECHS1
GRB2 Events in EGFR Signaling	1/13	0.3188887471041946	0.8290409463218812	0	0	2.7834193918531267	3.181206185650784	NRAS
Glutathione Synthesis and Recycling	1/13	0.3188887471041946	0.8290409463218812	0	0	2.7834193918531267	3.181206185650784	CHAC1
IRF3-mediated Induction of Type I IFN	1/13	0.3188887471041946	0.8290409463218812	0	0	2.7834193918531267	3.181206185650784	DTX4
Mitochondrial Iron-Sulfur Cluster Biogenesis	1/13	0.3188887471041946	0.8290409463218812	0	0	2.7834193918531267	3.181206185650784	LYRM4
Passive Transport by Aquaporins	1/13	0.3188887471041946	0.8290409463218812	0	0	2.7834193918531267	3.181206185650784	AQP5
Telomere C-strand Synthesis Initiation	1/13	0.3188887471041946	0.8290409463218812	0	0	2.7834193918531267	3.181206185650784	TERF2IP
Signaling by FGFR3	2/40	0.32523664343197145	0.8290409463218812	0	0	1.7586206896551724	1.9752866767858204	NRAS;BRAF
Loss of Nlp From Mitotic Centrosomes	3/69	0.325462887226271	0.8290409463218812	0	0	1.5192337886638405	1.7053503217226025	HAUS3;SDCCAG8;CEP78
Loss of Proteins Required for Interphase Microtubule Organization From the Centrosome	3/69	0.325462887226271	0.8290409463218812	0	0	1.5192337886638405	1.7053503217226025	HAUS3;SDCCAG8;CEP78
VEGFA-VEGFR2 Pathway	4/99	0.3256083807138082	0.8290409463218812	0	0	1.4076124567474049	1.5794255007503704	NRAS;ABI2;HSBP1;ACTB
